Id,SalePrice
1580,178881.7963275065
1581,203849.7507896173
1582,171027.23230308847
1583,183331.44702954625
1584,179042.52515514675
1585,158147.77756191834
1586,176513.16097280858
1587,176788.09186219313
1588,181872.1984628127
1589,189265.72453426273
1590,166057.3277642133
1591,166501.44689321917
1592,159915.79466596074
1593,172761.41175920662
1594,169842.9146257395
1595,181005.10873475362
1596,183597.91850694976
1597,205372.44494620885
1598,222481.60567791108
1599,155914.4927989174
1600,155914.4927989174
1601,173878.0541407071
1602,178048.5442473717
1603,176238.230083424
1604,155508.4410238263
1605,186127.28268928794
1606,180078.80312282708
1607,193360.0799330978
1608,189705.61395727808
1609,180852.83931909446
1610,180848.60961310394
1611,204103.53314904924
1612,182168.27788214994
1613,189616.7901314769
1614,149514.94763524237
1615,145632.07753593393
1616,147425.47287591954
1617,147383.17581601423
1618,168798.17724607806
1619,193897.25259389536
1620,171957.76762100554
1621,183695.201744732
1622,183987.05145807873
1623,181229.28315225182
1624,194210.25083719473
1625,194409.04701874973
1626,182532.0325973357
1627,182443.20877153453
1628,189265.72453426273
1629,174918.561814378
1630,170248.96640083057
1631,170604.26170403528
1632,173281.66559604206
1633,177130.69804742624
1634,171111.82642289912
1635,176623.1333285624
1636,170054.3999252661
1637,189722.5327812402
1638,195432.63586845848
1639,185611.25855844305
1640,191786.62930461986
1641,186288.01151692818
1642,168996.9734276331
1643,171111.82642289912
1644,175214.64123371523
1645,179034.06574316567
1646,182278.25023790376
1647,186127.28268928794
1648,172507.62939977468
1649,175383.8294733365
1650,169157.7022552733
1651,177456.3854086972
1652,146494.93755800248
1653,146494.93755800248
1654,149151.19292005664
1655,149032.76115232173
1656,149324.61086566845
1657,149388.0564555264
1658,149388.0564555264
1659,148288.3328979881
1660,184689.18265250704
1661,199691.94980092428
1662,191625.90047697964
1663,191625.90047697964
1664,197306.3956222642
1665,188360.56745228887
1666,210744.17155418458
1667,237953.87019127735
1668,183238.39349775456
1669,185374.39502297324
1670,196549.27824995897
1671,193859.18523998058
1672,203993.56079329542
1673,195483.39234034487
1674,180239.53195046732
1675,168590.921652542
1676,161053.58557741385
1677,182984.61113832262
1678,202140.94956944237
1679,203942.80432140903
1680,170646.5587639406
1681,166763.68866463215
1682,210321.20095513138
1683,154108.40834096022
1684,185611.25855844305
1685,177109.54951747358
1686,152847.95595578165
1687,179292.07780858813
1688,173159.00412231663
1689,182214.8046480458
1690,177308.34569902858
1691,173962.64826051772
1692,193914.1714178575
1693,180560.98960574775
1694,175058.14211206554
1695,172169.25292053213
1696,206624.43791940634
1697,172583.76410760428
1698,193190.8916934765
1699,184858.37089212833
1700,177815.91041789245
1701,188842.75393520953
1702,186736.36035192458
1703,182557.41083327887
1704,182235.95317799845
1705,178044.31454138117
1706,186457.19975654944
1707,173197.07147623142
1708,175933.69125210567
1709,192708.70521055584
1710,171111.82642289912
1711,184236.6041115201
1712,173755.39266698164
1713,184329.65764331183
1714,176339.74302719676
1715,173763.85207896272
1716,180015.35753296912
1717,171111.82642289912
1718,171111.82642289912
1719,184342.3467612834
1720,182282.47994389432
1721,194679.7482021438
1722,194679.7482021438
1723,192048.87107603284
1724,170384.3169925276
1725,187996.81273710312
1726,171970.4567389771
1727,169737.1719759762
1728,177917.42336166522
1729,182845.03084063507
1730,174284.10591579817
1731,180628.66490159626
1732,175337.30270744066
1733,177790.53218194924
1734,178792.97250170534
1735,172342.67086614395
1736,169631.42932621288
1737,205693.9026014893
1738,189929.78837477628
1739,151570.58474664096
1740,155588.80543764643
1741,157225.70165598235
1742,152069.69005352375
1743,155326.56366623344
1744,201540.3313187868
1745,204598.40874994147
1746,179994.20900301644
1747,193241.6481653629
1748,183377.9737954421
1749,179994.20900301644
1750,177456.3854086972
1751,197649.0018074973
1752,169546.83520640226
1753,179994.20900301644
1754,179994.20900301644
1755,209179.18033768772
1756,170841.12523950505
1757,173755.39266698164
1758,179359.75310443665
1759,196468.91383613885
1760,178936.78250538342
1761,183800.9443944953
1762,177329.49422898126
1763,187924.90773526407
1764,180704.79960942586
1765,181263.12080017608
1766,184109.71293180416
1767,201544.56102477733
1768,176441.2559709695
1769,191350.96958759506
1770,178471.51484642492
1771,176398.9589110642
1772,176398.9589110642
1773,183377.9737954421
1774,179495.10369613368
1775,173768.08178495325
1776,194671.28879016274
1777,175256.93829362054
1778,171644.76937770616
1779,179710.8187016508
1780,187688.0441997943
1781,179994.20900301644
1782,162525.52326211904
1783,185069.85619165492
1784,173844.21649278284
1785,182658.92377705165
1786,183420.27085534742
1787,169842.9146257395
1788,162229.44384278177
1789,185069.85619165492
1790,185069.85619165492
1791,180294.51812834424
1792,182290.93935587537
1793,188030.65038502737
1794,173268.97647807046
1795,183606.37791893084
1796,177456.3854086972
1797,173497.3806015592
1798,170477.3705243193
1799,169842.9146257395
1800,173226.67941816515
1801,185069.85619165492
1802,173497.3806015592
1803,171407.90584223636
1804,175781.4218364465
1805,172955.9782347711
1806,156646.23193527944
1807,182984.61113832262
1808,205626.2273056408
1809,181263.12080017608
1810,166484.52806925704
1811,171648.9990836967
1812,182252.87200196058
1813,164767.26743710102
1814,170705.77464780805
1815,164450.0394878111
1816,175426.12653324183
1817,179994.20900301644
1818,174918.561814378
1819,154615.97305982406
1820,153347.06126266444
1821,162229.44384278177
1822,180501.7737218803
1823,179114.4301569858
1824,167368.53662127824
1825,160368.37320694767
1826,164767.26743710102
1827,165274.83215596486
1828,165274.83215596486
1829,175912.542722153
1830,173624.27178127517
1831,181381.55256791099
1832,152078.1494655048
1833,168472.48988480712
1834,163815.5835892313
1835,164141.27095050228
1836,161214.3144050541
1837,161214.3144050541
1838,183039.59731619954
1839,157492.17313338586
1840,185069.85619165492
1841,183999.74057605033
1842,180755.5560813122
1843,188559.3636338439
1844,173285.8953020326
1845,204526.50374810243
1846,204154.28962093563
1847,205304.76965036034
1848,177456.3854086972
1849,205520.48465587746
1850,179871.547529291
1851,178936.78250538342
1852,170858.04406346718
1853,157301.83636381192
1854,184976.80265986323
1855,220832.02034160355
1856,184054.72675392724
1857,251053.26964395517
1858,169073.10813546265
1859,169073.10813546265
1860,169166.16166725438
1861,169026.5813695668
1862,189532.19601166627
1863,172968.6673527427
1864,173125.16647439238
1865,185632.4070883957
1866,185137.53148750344
1867,178209.2730750119
1868,187700.73331776587
1869,167990.30340188646
1870,183056.51614016166
1871,188643.95775365454
1872,188648.18745964507
1873,210016.66212381306
1874,180658.27284353
1875,201789.88397222818
1876,176398.9589110642
1877,184811.8441262325
1878,186617.92858418968
1879,208202.11825387483
1880,168785.4881281065
1881,188724.32216747463
1882,191558.22518113113
1883,176394.72920507367
1884,186973.22388739436
1885,206006.90084478867
1886,193453.13346488948
1887,176398.9589110642
1888,182532.0325973357
1889,186207.64710310806
1890,184570.75088477216
1891,154933.20100911395
1892,166501.44689321917
1893,189159.98188449943
1894,185602.79914646197
1895,189159.98188449943
1896,174123.37708815795
1897,166036.17923426063
1898,163527.9635818751
1899,175654.53065673055
1900,169652.57785616556
1901,197251.40944438727
1902,201481.11543491937
1903,173839.9867867923
1904,177879.3560077504
1905,195809.07970161585
1906,205372.44494620885
1907,213408.88632821979
1908,146719.11197550068
1909,145682.83400782035
1910,146207.31755064632
1911,196942.64090707846
1912,213819.1678093014
1913,176018.2853719163
1914,182532.0325973357
1915,155643.79161552334
1916,231512.02796769704
1917,182214.8046480458
1918,180628.66490159626
1919,178979.07956528876
1920,186211.87680909858
1921,196227.82059467852
1922,200563.26923497388
1923,181005.10873475362
1924,200377.1621713905
1925,178120.44924921074
1926,192822.90727230022
1927,192336.49108338903
1928,195995.18676519927
1929,171911.24085510967
1930,171983.14585694871
1931,171826.64673529903
1932,183500.63526916754
1933,183619.06703690244
1934,176195.93302351865
1935,173814.6085508491
1936,179719.27811363188
1937,202995.35017952984
1938,199184.38508206044
1939,165883.90981860147
1940,160833.6408659062
1941,186694.06329201924
1942,198888.3056627232
1943,164555.7821375744
1944,196671.9397236844
1945,204530.733454093
1946,271440.4525183197
1947,173725.78472504794
1948,339369.5307262647
1949,193021.7034538552
1950,185175.59884141822
1951,217888.14497219323
1952,200508.28305709697
1953,194662.82937818166
1954,183377.9737954421
1955,180599.05695966253
1956,192306.8831414553
1957,183377.9737954421
1958,199920.353924413
1959,177456.3854086972
1960,182933.85466643624
1961,171365.60878233105
1962,146494.93755800248
1963,147383.17581601423
1964,146494.93755800248
1965,149151.19292005664
1966,150085.95794396423
1967,193123.21639762798
1968,197306.3956222642
1969,200372.93246539996
1970,196143.2264748679
1971,192425.3149091902
1972,190784.18898486375
1973,177029.18510365346
1974,184113.94263779468
1975,193190.8916934765
1976,185260.19296122887
1977,210871.06273390053
1978,208971.92474415165
1979,182151.3590581878
1980,191431.33400141518
1981,174207.9712079686
1982,165782.3968748287
1983,165782.3968748287
1984,149743.35175873112
1985,156054.07309660496
1986,156054.07309660496
1987,155081.2407187826
1988,177557.89835247
1989,173268.97647807046
1990,174901.64299041586
1991,170270.11493078322
1992,174157.2147360822
1993,172169.25292053213
1994,192091.16813593818
1995,174876.26475447265
1996,180247.99136244837
1997,185915.79738976134
1998,188770.8489333705
1999,185873.50032985603
2000,189845.19425496564
2001,181728.3884591346
2002,195445.3249864301
2003,180844.3799071134
2004,179266.69957264495
2005,181842.59052087896
2006,175933.69125210567
2007,184329.65764331183
2008,171111.82642289912
2009,182151.3590581878
2010,193419.29581696523
2011,194679.7482021438
2012,178556.10896623554
2013,175142.7362318762
2014,175256.93829362054
2015,200994.69924600815
2016,175130.04711390458
2017,174432.1456254668
2018,177879.3560077504
2019,173649.65001721834
2020,175130.04711390458
2021,166289.96159369257
2022,221902.13595720817
2023,184896.4382460431
2024,178323.4751367563
2025,186021.54003952464
2026,153918.07157138627
2027,152839.49654380057
2028,152839.49654380057
2029,149032.76115232173
2030,159543.5805387939
2031,158583.43727894314
2032,157936.2922623917
2033,156768.89340900487
2034,148525.19643345787
2035,184418.481469113
2036,150576.60383886594
2037,150576.60383886594
2038,156100.59986250082
2039,186186.4985731554
2040,243321.36709326255
2041,208248.64501977066
2042,171111.82642289912
2043,186355.6868127767
2044,186127.28268928794
2045,204471.51757022552
2046,180628.66490159626
2047,176669.66009445826
2048,173755.39266698164
2049,186220.33622107966
2050,195876.75499746436
2051,172317.29263020074
2052,181263.12080017608
2053,187320.059778618
2054,160038.45613968617
2055,179994.20900301644
2056,179994.20900301644
2057,171467.1217261038
2058,201438.81837501403
2059,176847.3077460606
2060,181009.33844074415
2061,195221.1505689319
2062,183483.7164452054
2063,188267.51392049718
2064,179034.06574316567
2065,193419.29581696523
2066,199662.34185899055
2067,176771.173038231
2068,191989.6551921654
2069,182202.1155300742
2070,171137.2046588423
2071,162229.44384278177
2072,185222.12560731408
2073,182447.43847752505
2074,187417.34301640023
2075,194074.9002454977
2076,169842.9146257395
2077,173226.67941816515
2078,173226.67941816515
2079,173497.3806015592
2080,166416.85277340852
2081,169842.9146257395
2082,175396.5185913081
2083,169842.9146257395
2084,169842.9146257395
2085,171492.499962047
2086,180992.41961678202
2087,178234.65131095512
2088,159691.62024846254
2089,159691.62024846254
2090,164767.26743710102
2091,187717.652141728
2092,171653.22878968721
2093,170299.72287271696
2094,162229.44384278177
2095,185069.85619165492
2096,167964.92516594325
2097,164403.51272191526
2098,177456.3854086972
2099,170312.41199068856
2100,191012.59310835248
2101,178057.00365935278
2102,162017.95854325517
2103,178061.2333653433
2104,179994.20900301644
2105,164767.26743710102
2106,187353.89742654224
2107,185069.85619165492
2108,180628.66490159626
2109,175409.2077092797
2110,169466.47079258214
2111,170794.59847360922
2112,169039.2704875384
2113,160537.56144656896
2114,164217.40565833185
2115,164767.26743710102
2116,164767.26743710102
2117,164767.26743710102
2118,164767.26743710102
2119,160537.56144656896
2120,162737.00856164563
2121,164513.4850776691
2122,165782.3968748287
2123,165274.83215596486
2124,165782.3968748287
2125,165274.83215596486
2126,178065.46307133383
2127,173624.27178127517
2128,157775.5634347515
2129,165998.11188034585
2130,182811.1931927108
2131,168472.48988480712
2132,183039.59731619954
2133,169842.9146257395
2134,169022.35166357626
2135,183039.59731619954
2136,183039.59731619954
2137,179520.48193207686
2138,186909.7782975364
2139,194434.42525469293
2140,182806.96348672028
2141,171970.4567389771
2142,181605.72698540916
2143,170688.8558238459
2144,193952.23877177227
2145,178467.28514043437
2146,199345.11390970065
2147,183936.29498619234
2148,174812.81916461466
2149,182532.0325973357
2150,225125.1719219936
2151,161341.20558477004
2152,222079.7836088105
2153,179871.547529291
2154,178936.78250538342
2155,178979.07956528876
2156,180717.48872739743
2157,181423.8496278163
2158,199328.19508573852
2159,183974.36234010712
2160,184291.59028939705
2161,178915.63397543077
2162,189206.5086503953
2163,189206.5086503953
2164,187836.0839094629
2165,188030.65038502737
2166,180628.66490159626
2167,176170.55478757547
2168,194975.82762148103
2169,177447.92599671616
2170,190957.60693047557
2171,191202.92987792642
2172,178370.00190265215
2173,200000.71833823313
2174,183377.9737954421
2175,180501.7737218803
2176,202242.46251321514
2177,185513.9753206608
2178,188834.29452322848
2179,158109.71020800353
2180,182219.03435403632
2181,180628.66490159626
2182,186161.1203372122
2183,180108.41106476082
2184,180945.89285088616
2185,190576.93339132768
2186,166882.12043236705
2187,180154.93783065668
2188,169842.9146257395
2189,338214.82099084946
2190,164818.0239089874
2191,168341.3689991006
2192,168705.12371428637
2193,190906.85045858918
2194,173438.16471769175
2195,179655.8325237739
2196,171923.92997308128
2197,161138.1796972245
2198,170223.5881648874
2199,172397.65704402086
2200,177325.2645229907
2201,205220.1755305497
2202,171572.86437586712
2203,180205.69430254307
2204,188876.5915831338
2205,178556.10896623554
2206,172384.96792604926
2207,180290.2884223537
2208,191803.54812858198
2209,249670.15578505117
2210,147336.64905011837
2211,168996.9734276331
2212,164767.26743710102
2213,173882.28384669762
2214,164767.26743710102
2215,170655.01817592166
2216,177456.3854086972
2217,201075.06365982827
2218,161721.87912391793
2219,161172.01734514875
2220,177456.3854086972
2221,155643.79161552334
2222,155508.4410238263
2223,239759.95464923454
2224,186127.28268928794
2225,182785.81495676763
2226,181643.79433932397
2227,156663.15075924157
2228,188297.1218624309
2229,193749.21288422673
2230,180848.60961310394
2231,190221.638088123
2232,193909.94171186697
2233,216644.6114109768
2234,186770.19799984884
2235,172867.15440896992
2236,187814.93537951025
2237,187806.47596752917
2238,177202.60304926528
2239,178632.24367406513
2240,158422.7084513029
2241,199184.38508206044
2242,157255.30959791606
2243,150661.19795867658
2244,147738.4711192189
2245,146139.6422547978
2246,215434.91549768465
2247,145636.30724192449
2248,166839.82337246172
2249,167305.09103142025
2250,191816.2372465536
2251,378790.3905580236
2252,184507.30529491417
2253,176914.98304190912
2254,182307.8581798375
2255,175921.00213413406
2256,172697.96616934863
2257,171111.82642289912
2258,179808.10193943305
2259,171767.4308514316
2260,216200.49228197095
2261,159437.8378890306
2262,161036.66675345175
2263,191532.84694518792
2264,359223.7706458222
2265,315344.8007000426
2266,173374.71912783376
2267,198951.7512525812
2268,198055.05358258839
2269,185746.60915014005
2270,190526.1769194413
2271,191410.1854714625
2272,187349.66772055172
2273,189511.0474817136
2274,183377.9737954421
2275,194379.43907681602
2276,177418.31805478243
2277,173226.67941816515
2278,179389.36104637038
2279,172888.30293892257
2280,212135.74482506962
2281,156785.812232967
2282,185674.704148301
2283,148715.5332030318
2284,148093.7664224236
2285,149134.27409609448
2286,169631.42932621288
2287,192129.23548985296
2288,189405.3048319503
2289,200013.40745620473
2290,197086.45091075654
2291,196236.2800066596
2292,204657.62463380894
2293,198143.87740838956
2294,197141.43708863345
2295,212008.85364535367
2296,209851.70359018233
2297,180455.24695598445
2298,196976.47855500272
2299,194667.0590841722
2300,199776.54392073493
2301,192547.97638291563
2302,181373.0931559299
2303,178530.73073029236
2304,184782.23618429876
2305,155889.1145629742
2306,155897.57397495527
2307,165989.65246836477
2308,158803.3819904508
2309,172554.15616567055
2310,165782.3968748287
2311,153101.7383152136
2312,206260.68320422058
2313,182688.53171898538
2314,195238.06939289402
2315,176851.53745205113
2316,180539.8410757951
2317,191059.11987424834
2318,174195.282089997
2319,172012.75379888245
2320,171945.07850303393
2321,154704.79688562523
2322,155081.2407187826
2323,207990.6329543482
2324,186271.09269296605
2325,185645.0962063673
2326,189934.0180807668
2327,172697.96616934863
2328,176356.6618511589
2329,179516.25222608633
2330,180201.4645965525
2331,190953.37722448504
2332,184042.03763595564
2333,185924.25680174242
2334,185027.55913174961
2335,189138.83335454678
2336,177642.49247228063
2337,181305.4178600814
2338,189426.45336190297
2339,184274.67146543492
2340,191376.34782353824
2341,181538.05168956067
2342,176809.24039214582
2343,174288.3356217887
2344,180015.35753296912
2345,176517.3906787991
2346,175933.69125210567
2347,177456.3854086972
2348,175933.69125210567
2349,183424.50056133795
2350,191063.34958023886
2351,183547.1620350634
2352,189401.07512595976
2353,184329.65764331183
2354,171111.82642289912
2355,171111.82642289912
2356,192048.87107603284
2357,170862.2737694577
2358,188508.6071619575
2359,173277.43589005154
2360,165972.73364440264
2361,171010.31347912634
2362,221961.35184107564
2363,184862.60059811885
2364,193157.05404555224
2365,157910.91402644853
2366,154290.28569855308
2367,155394.23896208196
2368,154641.35129576724
2369,161933.36442344452
2370,149032.76115232173
2371,148343.319075865
2372,170354.70905059387
2373,173268.97647807046
2374,174973.5479922549
2375,179427.42840028516
2376,190145.5033802934
2377,214584.7445935877
2378,188876.5915831338
2379,173226.67941816515
2380,176284.75684931982
2381,188876.5915831338
2382,187430.03213437184
2383,179770.03458551827
2384,183927.83557421126
2385,184807.61442024194
2386,185069.85619165492
2387,173438.16471769175
2388,185488.59708471762
2389,170900.34112337252
2390,200114.9203999775
2391,174254.49797386443
2392,176102.87949172696
2393,176610.4442105908
2394,178302.32660680363
2395,176610.4442105908
2396,187531.54507814458
2397,232451.02269759515
2398,190873.01281066492
2399,160537.56144656896
2400,154193.00246077086
2401,161277.75999491205
2402,179994.20900301644
2403,176052.12301984057
2404,181897.57669875587
2405,179994.20900301644
2406,176441.2559709695
2407,168404.8145889586
2408,174284.10591579817
2409,177879.3560077504
2410,180569.44901772882
2411,180713.2590214069
2412,190982.98516641877
2413,181897.57669875587
2414,188267.51392049718
2415,173556.59648542665
2416,185704.31209023474
2417,172981.3564707143
2418,175510.72065305247
2419,169631.42932621288
2420,174918.561814378
2421,179706.58899566028
2422,206146.48114247623
2423,199408.55949955864
2424,190564.2442733561
2425,229401.4046784215
2426,182887.32790054037
2427,185069.85619165492
2428,182066.76493837716
2429,176187.4736115376
2430,174495.59121532476
2431,169842.9146257395
2432,171111.82642289912
2433,170329.3308146507
2434,172816.39793708353
2435,173226.67941816515
2436,168996.9734276331
2437,167305.09103142025
2438,167981.84398990538
2439,168903.91989584136
2440,164767.26743710102
2441,158338.11433149228
2442,152725.29448205623
2443,169842.9146257395
2444,177456.3854086972
2445,164450.0394878111
2446,180159.1675366472
2447,183111.50231803858
2448,181106.6216785264
2449,158723.0175766307
2450,174910.1024023969
2451,154615.97305982406
2452,196490.0623660915
2453,175874.47536823823
2454,189299.562182187
2455,168379.4363530154
2456,176077.50125578375
2457,165295.98068591752
2458,164767.26743710102
2459,165274.83215596486
2460,165782.3968748287
2461,165782.3968748287
2462,165782.3968748287
2463,165274.83215596486
2464,172190.4014504848
2465,176821.9295101174
2466,175553.01771295778
2467,163498.3556399414
2468,163413.76152013076
2469,163413.76152013076
2470,195221.1505689319
2471,180755.5560813122
2472,183039.59731619954
2473,157703.65843291246
2474,183039.59731619954
2475,193901.4822998859
2476,158355.0331554544
2477,186909.7782975364
2478,186909.7782975364
2479,199869.59745252662
2480,199235.14155394683
2481,188779.30834535154
2482,175024.30446414129
2483,176039.43390186896
2484,174910.1024023969
2485,173941.49973056506
2486,199345.11390970065
2487,210359.26830904617
2488,168827.7851880118
2489,187501.93713621088
2490,197632.08298353516
2491,177456.3854086972
2492,186233.02533905127
2493,213582.3042738316
2494,235369.51983106227
2495,214711.63577330366
2496,192983.63609994043
2497,183851.7008663817
2498,162229.44384278177
2499,188094.09597488536
2500,155753.7639712772
2501,178640.70308604618
2502,186338.76798881456
2503,171323.31172242571
2504,240563.59878743565
2505,178797.20220769587
2506,178209.2730750119
2507,183720.57998067522
2508,182680.0723070043
2509,189088.0768826604
2510,176441.2559709695
2511,170020.56227734184
2512,178792.97250170534
2513,176961.50980780495
2514,224253.852487944
2515,199522.761561303
2516,181774.91522503045
2517,175036.99358211286
2518,209437.19240311018
2519,185154.45031146557
2520,191634.3598889607
2521,179753.11576155614
2522,176720.41656634465
2523,189299.562182187
2524,176018.2853719163
2525,180501.7737218803
2526,177380.25070086765
2527,208333.2391395813
2528,180311.43695230637
2529,169842.9146257395
2530,169842.9146257395
2531,187413.1133104097
2532,176394.72920507367
2533,173894.97296466923
2534,189836.7348429846
2535,193224.72934140076
2536,204082.38461909659
2537,212254.17659280452
2538,173839.9867867923
2539,176479.32332488432
2540,174639.40121900284
2541,174635.17151301232
2542,177646.72217827116
2543,180945.89285088616
2544,174529.42886324902
2545,208278.2529617044
2546,174241.80885589286
2547,165972.73364440264
2548,179803.87223344253
2549,169094.2566654153
2550,305574.1798619135
2551,154933.20100911395
2552,166459.14983331383
2553,168497.8681207503
2554,176360.8915571494
2555,181863.73905083162
2556,173954.18884853667
2557,173954.18884853667
2558,185450.5297308028
2559,169940.19786352172
2560,168239.85605532784
2561,156307.85545603686
2562,167812.65575028412
2563,169652.57785616556
2564,169969.80580545546
2565,194832.01761780295
2566,172423.03527996407
2567,165702.0324610086
2568,247183.08866261833
2569,230661.8570636001
2570,146926.36756903675
2571,214978.10725070717
2572,155914.4927989174
2573,226914.33755598866
2574,215709.84638706924
2575,168996.9734276331
2576,170215.1287529063
2577,177710.16776812915
2578,154920.51189114235
2579,186199.187691127
2580,174284.10591579817
2581,167157.05132175164
2582,165021.04979653293
2583,162940.03444919115
2584,190779.95927887323
2585,181686.09139922928
2586,193799.9693561131
2587,181381.55256791099
2588,176398.9589110642
2589,174960.8588742833
2590,156536.25957952562
2591,223805.5036529476
2592,174783.21122268095
2593,174487.1318033437
2594,183086.1240820954
2595,167804.19633830304
2596,187205.85771687364
2597,172283.45498227648
2598,189299.562182187
2599,192822.90727230022
2600,323381.2420820535
2601,167770.35869037878
2602,145750.50930366883
2603,145873.17077739426
2604,145712.44194975405
2605,147383.17581601423
2606,178002.01748147586
2607,206882.4499848288
2608,283127.13017015986
2609,174436.37533145733
2610,167825.3448682557
2611,256539.19831367524
2612,185915.79738976134
2613,188559.3636338439
2614,183576.7699769971
2615,186029.99945150572
2616,183940.52469218287
2617,189151.52247251838
2618,305971.77222502354
2619,188990.79364487817
2620,174233.34944391178
2621,194548.62731643728
2622,180768.24519928382
2623,194916.6117376136
2624,197551.71856971507
2625,194832.01761780295
2626,173548.1370734456
2627,155043.1733648678
2628,207161.6105802039
2629,215785.9810948988
2630,191380.5775295288
2631,207284.27205392934
2632,206734.4102751602
2633,173848.44619877337
2634,216627.6925870147
2635,183648.67497883615
2636,183927.83557421126
2637,181377.32286192043
2638,179621.99487584963
2639,183927.83557421126
2640,181686.09139922928
2641,169842.9146257395
2642,176496.24214884645
2643,151063.02002777712
2644,148525.19643345787
2645,147383.17581601423
2646,146494.93755800248
2647,146494.93755800248
2648,156489.73281362976
2649,171171.04230676655
2650,149032.76115232173
2651,148605.560847278
2652,208701.2235607576
2653,207753.76941887842
2654,191109.87634613473
2655,201904.08603397256
2656,198499.17271159423
2657,181440.76845177842
2658,193812.65847408472
2659,184528.45382486683
2660,188635.49834167346
2661,197581.32651164877
2662,202107.1119215181
2663,195284.59615878988
2664,164390.82360394366
2665,172126.9558606268
2666,166344.94777156948
2667,182688.53171898538
2668,182688.53171898538
2669,188707.4033435125
2670,188584.74186978707
2671,177765.15394600606
2672,152446.1338866811
2673,151815.90769409182
2674,152382.68829682312
2675,152120.44652541014
2676,178179.6651330782
2677,176009.82595993526
2678,190585.39280330876
2679,180247.99136244837
2680,179761.5751735372
2681,178441.9069044912
2682,181766.4558130494
2683,212317.6221826625
2684,182684.30201299486
2685,192619.88138475467
2686,192036.18195806124
2687,203756.6972578256
2688,185645.0962063673
2689,175933.69125210567
2690,195060.42174129168
2691,173755.39266698164
2692,172097.3479186931
2693,186017.31033353411
2694,194679.7482021438
2695,172380.73822005873
2696,171670.14761364934
2697,174512.5100392869
2698,179021.37662519407
2699,169737.1719759762
2700,169737.1719759762
2701,177536.74982251733
2702,177879.3560077504
2703,177147.61687138837
2704,178471.51484642492
2705,178759.13485378108
2706,175130.04711390458
2707,175925.23184012462
2708,194595.15408233315
2709,173311.2735379758
2710,176563.91744469496
2711,200000.71833823313
2712,186021.54003952464
2713,154734.40482755896
2714,150149.4035338222
2715,152069.69005352375
2716,158198.53403380472
2717,174554.80709919223
2718,169758.32050592886
2719,194840.477029784
2720,182278.25023790376
2721,179994.20900301644
2722,175933.69125210567
2723,178979.07956528876
2724,174918.561814378
2725,180666.73225551104
2726,179994.20900301644
2727,176610.4442105908
2728,183242.62320374508
2729,178936.78250538342
2730,185069.85619165492
2731,175553.01771295778
2732,180518.69254584244
2733,179994.20900301644
2734,185315.1791391058
